,State,County,Killed,Injured,AvgKilled,AvgInjured,Population,Houses,LandArea,PopDensity,HousingPrice,NumIncidents,NumCities
sd-pennington,sd,pennington,17.0,21.0,0.19540229885057472,0.2413793103448276,78547.0,34547.0,76.79999999999991,1022.7473958333345,196212.8656128316,87,7
ks-wyandotte,ks,wyandotte,134.0,121.0,0.5982142857142857,0.5401785714285714,162053.0,68591.0,156.26000000000047,1037.072827339047,105290.48630656737,224,4
mi-menominee,mi,menominee,1.0,0.0,1.0,0.0,10333.0,5208.0,9.330000000000007,1107.502679528402,74844.29897097088,1,5
in-martin,in,martin,0.0,0.0,0.0,0.0,3792.0,1893.0,3.5500000000000007,1068.169014084507,113399.1417574954,2,4
nm-sierra,nm,sierra,3.0,0.0,0.75,0.0,8884.0,6210.0,36.669999999999995,242.26888464685032,106059.86625258799,4,7
ks-dickinson,ks,dickinson,0.0,1.0,0.0,0.14285714285714285,13445.0,6195.0,13.000000000000005,1034.2307692307688,99254.2443095658,7,9
nc-orange,nc,orange,8.0,18.0,0.18181818181818182,0.4090909090909091,83636.0,34452.0,34.70999999999999,2409.5649668683386,327782.5977443816,44,4
tn-humphreys,tn,humphreys,2.0,2.0,0.6666666666666666,0.6666666666666666,7806.0,3520.0,15.949999999999996,489.40438871473367,110778.58959253247,3,3
mn-roseau,mn,roseau,0.0,0.0,0.0,0.0,4984.0,2457.0,8.32,599.0384615384615,140531.5731977773,3,5
nv-whitepine,nv,whitepine,2.0,0.0,1.0,0.0,6193.0,3167.0,11.679999999999993,530.2226027397263,122335.26863643897,2,5
va-fluvanna,va,fluvanna,0.0,1.0,0.0,0.3333333333333333,104.0,55.0,1.4200000000000008,73.23943661971826,214760.77551020405,3,1
tx-kerr,tx,kerr,7.0,2.0,1.0,0.2857142857142857,24151.0,11358.0,21.689999999999984,1113.4624250806833,208278.26298543505,7,2
ar-lee,ar,lee,2.0,0.0,0.6666666666666666,0.0,4740.0,2333.0,5.460000000000003,868.1318681318677,30639.484169189454,3,5
ga-rabun,ga,rabun,1.0,0.0,1.0,0.0,4322.0,3197.0,18.79,230.01596593932945,168569.9819218272,1,6
or-clackamas,or,clackamas,16.0,24.0,0.25396825396825395,0.38095238095238093,237050.0,98264.0,116.63999999999994,2032.3216735253782,447216.8980547487,63,19
pa-lawrence,pa,lawrence,21.0,23.0,0.3888888888888889,0.42592592592592593,35962.0,16877.0,14.919999999999991,2410.321715817696,90460.62570714284,54,7
tx-grimes,tx,grimes,5.0,2.0,0.8333333333333334,0.3333333333333333,8222.0,3374.0,11.980000000000004,686.3105175292151,146443.477130034,6,5
co-denver,co,denver,0.0,0.0,,,2126.5,1348.5,0.9049999999999996,2349.7237569060785,263810.75510204077,0,1
mo-clay,mo,clay,11.0,12.0,0.5,0.5454545454545454,93702.0,40397.0,92.05999999999999,1017.836193786661,171180.8309618465,22,16
ar-garland,ar,garland,10.0,17.0,0.5263157894736842,0.8947368421052632,56201.0,31459.0,103.07,545.2702047152421,150759.23445758037,19,7
ok-okmulgee,ok,okmulgee,16.0,9.0,0.7619047619047619,0.42857142857142855,23247.0,10696.0,33.41,695.8096378329842,55509.28975102792,21,9
